product_id,timestamp,demand_score
P0039,2025-06-14 15:00:07.076364,0.97
P0039,2025-06-03 15:00:07.076375,0.51
P0039,2025-05-18 15:00:07.076387,0.5
P0039,2025-06-20 15:00:07.076406,0.81
P0039,2025-05-17 15:00:07.076426,0.86
P0039,2025-05-17 15:00:07.076440,0.16
P0040,2025-05-22 15:00:07.076452,0.44
P0040,2025-06-25 15:00:07.076476,0.92
P0040,2025-05-29 15:00:07.076501,0.36
P0040,2025-06-16 15:00:07.076513,0.4
P0040,2025-07-06 15:00:07.076525,0.72
P0040,2025-07-01 15:00:07.076538,0.69
P0040,2025-05-23 15:00:07.076557,0.32
P0040,2025-05-27 15:00:07.076577,0.31
P0040,2025-06-06 15:00:07.076604,0.25
P0040,2025-05-12 15:00:07.076629,0.3
P0040,2025-06-10 15:00:07.076646,0.19
P0040,2025-06-26 15:00:07.076658,0.19
P0040,2025-06-23 15:00:07.076670,0.22
P0040,2025-06-25 15:00:07.076687,0.27
P0040,2025-06-17 15:00:07.076706,0.83
P0040,2025-05-20 15:00:07.076723,0.84
P0040,2025-05-14 15:00:07.076756,0.69
P0040,2025-06-01 15:00:07.076771,0.63
P0040,2025-06-20 15:00:07.076782,0.5
P0040,2025-07-05 15:00:07.076794,0.73
P0040,2025-06-07 15:00:07.076806,0.65
P0040,2025-07-01 15:00:07.076818,0.63
P0040,2025-05-14 15:00:07.076829,0.3
P0040,2025-06-06 15:00:07.076840,0.8
P0040,2025-05-14 15:00:07.076852,0.23
P0040,2025-06-12 15:00:07.076864,0.12
P0040,2025-05-13 15:00:07.076875,0.69
P0040,2025-06-27 15:00:07.076887,0.2
P0040,2025-06-16 15:00:07.076899,0.44
P0040,2025-06-07 15:00:07.076911,0.53
P0041,2025-06-07 15:00:07.076925,0.45
P0041,2025-07-03 15:00:07.076936,0.27
P0041,2025-07-03 15:00:07.076950,0.81
P0041,2025-07-06 15:00:07.076975,0.2
P0041,2025-06-02 15:00:07.076995,0.18
P0041,2025-06-26 15:00:07.077021,0.29
P0041,2025-07-07 15:00:07.077033,0.13
P0041,2025-06-21 15:00:07.077044,0.35
P0041,2025-06-10 15:00:07.077056,0.62
P0041,2025-07-02 15:00:07.077068,0.63
P0041,2025-05-20 15:00:07.077079,0.75
P0041,2025-06-25 15:00:07.077091,0.78
P0041,2025-06-20 15:00:07.077103,0.17
P0041,2025-06-09 15:00:07.077122,0.13
P0041,2025-05-30 15:00:07.077142,0.18
P0041,2025-05-24 15:00:07.077164,0.81
P0041,2025-06-05 15:00:07.077176,0.86
P0041,2025-06-13 15:00:07.077188,0.28
P0041,2025-06-20 15:00:07.077199,0.23
P0041,2025-05-22 15:00:07.077213,0.34
P0041,2025-06-10 15:00:07.077229,0.5
P0041,2025-06-29 15:00:07.077248,0.33
P0041,2025-06-06 15:00:07.077267,0.6
P0041,2025-05-12 15:00:07.077284,0.94
P0041,2025-06-19 15:00:07.077296,0.57
P0041,2025-05-13 15:00:07.077307,0.16
P0041,2025-05-23 15:00:07.077319,0.58
P0041,2025-06-24 15:00:07.077331,0.81
P0041,2025-05-30 15:00:07.077349,0.14
P0041,2025-06-27 15:00:07.077372,0.26
P0042,2025-07-10 15:00:07.077385,0.17
P0042,2025-06-17 15:00:07.077396,0.69
P0042,2025-06-27 15:00:07.077408,0.56
P0042,2025-06-28 15:00:07.077419,0.79
P0042,2025-06-29 15:00:07.077433,0.36
P0042,2025-07-11 15:00:07.077450,0.84
P0042,2025-05-22 15:00:07.077462,0.15
P0042,2025-07-04 15:00:07.077479,0.9
P0042,2025-05-21 15:00:07.077500,0.64
P0042,2025-07-07 15:00:07.077522,0.31
P0042,2025-07-01 15:00:07.077534,0.7
P0042,2025-06-13 15:00:07.077554,0.15
P0042,2025-07-09 15:00:07.077579,0.9
P0042,2025-06-18 15:00:07.077598,0.88
P0042,2025-06-24 15:00:07.077610,0.31
P0042,2025-06-29 15:00:07.077639,0.27
P0042,2025-06-15 15:00:07.077660,0.75
P0042,2025-05-12 15:00:07.077680,0.12
P0042,2025-05-15 15:00:07.077699,0.32
P0042,2025-06-27 15:00:07.077711,0.9
P0042,2025-07-03 15:00:07.077723,0.99
P0042,2025-05-31 15:00:07.077737,0.4
P0042,2025-06-26 15:00:07.077749,0.29
P0042,2025-05-27 15:00:07.077771,0.16
P0042,2025-05-20 15:00:07.077789,0.33
P0042,2025-06-30 15:00:07.077809,0.27
P0042,2025-05-25 15:00:07.077830,0.61
P0042,2025-06-06 15:00:07.077842,0.1
P0042,2025-06-12 15:00:07.077853,0.46
P0042,2025-06-09 15:00:07.077865,0.34
P0043,2025-06-30 15:00:07.077877,0.16
P0043,2025-07-05 15:00:07.077889,0.53
P0043,2025-06-24 15:00:07.077901,0.5
P0043,2025-05-25 15:00:07.077913,0.74
P0043,2025-06-04 15:00:07.077926,0.76
P0043,2025-05-28 15:00:07.077938,0.92
P0043,2025-05-21 15:00:07.077950,0.64
P0043,2025-07-09 15:00:07.077961,0.86
P0043,2025-05-14 15:00:07.077973,0.27
P0043,2025-07-04 15:00:07.077985,0.77
P0043,2025-06-09 15:00:07.077997,0.77
P0043,2025-05-16 15:00:07.078008,0.96
P0043,2025-05-30 15:00:07.078020,0.84
P0043,2025-05-22 15:00:07.078032,0.9
P0043,2025-06-01 15:00:07.078044,0.94
P0043,2025-06-09 15:00:07.078056,0.73
P0043,2025-06-16 15:00:07.078067,0.45
P0043,2025-07-03 15:00:07.078084,0.33
P0043,2025-05-28 15:00:07.078106,0.23
P0043,2025-05-20 15:00:07.078118,0.29
P0043,2025-06-27 15:00:07.078130,0.46
P0043,2025-05-14 15:00:07.078141,0.62
P0043,2025-07-06 15:00:07.078156,0.98
P0043,2025-06-07 15:00:07.078187,0.47
P0043,2025-05-29 15:00:07.078209,0.94
P0043,2025-06-02 15:00:07.078222,0.97
P0043,2025-06-19 15:00:07.078234,0.51
P0043,2025-07-04 15:00:07.078245,0.72
P0043,2025-05-21 15:00:07.078257,0.48
P0043,2025-07-09 15:00:07.078269,0.6
P0044,2025-05-23 15:00:07.078281,0.24
P0044,2025-07-09 15:00:07.078293,0.53
P0044,2025-07-01 15:00:07.078305,0.63
P0044,2025-06-09 15:00:07.078316,0.66
P0044,2025-06-02 15:00:07.078328,0.67
P0044,2025-06-04 15:00:07.078340,0.24
P0044,2025-06-15 15:00:07.078351,0.57
P0044,2025-06-01 15:00:07.078363,0.85
P0044,2025-05-28 15:00:07.078375,0.83
P0044,2025-07-02 15:00:07.078387,0.31
P0044,2025-06-02 15:00:07.078398,0.97
P0044,2025-05-14 15:00:07.078412,0.44
P0044,2025-06-28 15:00:07.078431,0.15
P0044,2025-06-11 15:00:07.078446,0.11
P0044,2025-05-20 15:00:07.078457,0.96
P0044,2025-06-15 15:00:07.078469,0.32
P0044,2025-06-15 15:00:07.078481,0.13
P0044,2025-06-05 15:00:07.078493,0.47
P0044,2025-06-13 15:00:07.078505,0.33
P0044,2025-05-12 15:00:07.078516,0.23
P0044,2025-06-24 15:00:07.078528,0.56
P0044,2025-06-28 15:00:07.078540,0.75
P0044,2025-05-17 15:00:07.078556,0.25
P0044,2025-06-05 15:00:07.078575,0.83
P0044,2025-06-29 15:00:07.078596,0.41
P0044,2025-05-19 15:00:07.078609,0.64
P0044,2025-06-19 15:00:07.078628,0.74
P0044,2025-05-26 15:00:07.078659,0.48
P0044,2025-06-07 15:00:07.078672,0.68
P0044,2025-05-19 15:00:07.078684,0.29
P0045,2025-05-31 15:00:07.078696,0.16
P0045,2025-07-09 15:00:07.078712,0.57
P0045,2025-07-11 15:00:07.078731,0.9
P0045,2025-05-25 15:00:07.078758,0.77
P0045,2025-05-29 15:00:07.078778,0.97
P0045,2025-06-28 15:00:07.078801,0.78
P0045,2025-06-12 15:00:07.078822,0.74
P0045,2025-06-23 15:00:07.078840,0.34
P0045,2025-06-05 15:00:07.078853,0.34
P0045,2025-06-07 15:00:07.078869,0.95
P0045,2025-06-09 15:00:07.078892,0.67
P0045,2025-05-26 15:00:07.078908,0.36
P0045,2025-05-28 15:00:07.078920,0.52
P0045,2025-07-06 15:00:07.078932,0.78
P0045,2025-05-12 15:00:07.078946,0.24
P0045,2025-06-30 15:00:07.078958,0.63
P0045,2025-07-05 15:00:07.078970,0.98
P0045,2025-06-02 15:00:07.078982,0.67
P0045,2025-07-05 15:00:07.079003,0.43
P0045,2025-06-21 15:00:07.079015,0.21
P0045,2025-06-07 15:00:07.079027,0.63
P0045,2025-06-04 15:00:07.079039,0.39
P0045,2025-06-21 15:00:07.079051,0.19
P0045,2025-07-10 15:00:07.079062,0.32
P0045,2025-06-27 15:00:07.079074,0.22
P0045,2025-07-05 15:00:07.079086,0.19
P0045,2025-06-25 15:00:07.079098,0.51
P0045,2025-07-11 15:00:07.079111,0.46
P0045,2025-06-30 15:00:07.079123,0.35
P0045,2025-06-02 15:00:07.079135,0.69
P0046,2025-06-30 15:00:07.079147,0.49
P0046,2025-06-23 15:00:07.079159,0.29
P0046,2025-05-19 15:00:07.079179,0.96
P0046,2025-06-14 15:00:07.079197,0.19
P0046,2025-06-03 15:00:07.079209,0.42
P0046,2025-07-03 15:00:07.079221,0.54
P0046,2025-05-30 15:00:07.079232,0.34
P0046,2025-06-14 15:00:07.079246,0.17
P0046,2025-06-09 15:00:07.079265,0.84
P0046,2025-06-25 15:00:07.079286,0.13
P0046,2025-06-11 15:00:07.079305,0.62
P0046,2025-07-11 15:00:07.079317,0.61
P0046,2025-05-28 15:00:07.079328,0.54
P0046,2025-06-19 15:00:07.079346,0.18
P0046,2025-06-01 15:00:07.079374,0.13
P0046,2025-06-21 15:00:07.079393,0.18
P0046,2025-06-12 15:00:07.079410,0.33
P0046,2025-06-19 15:00:07.079428,0.13
P0046,2025-05-25 15:00:07.079447,0.44
P0046,2025-06-15 15:00:07.079471,0.3
P0046,2025-06-29 15:00:07.079484,0.93
P0046,2025-05-28 15:00:07.079509,0.94
P0046,2025-05-15 15:00:07.079524,0.36
P0046,2025-05-13 15:00:07.079536,0.26
P0046,2025-05-25 15:00:07.079548,0.1
P0046,2025-05-13 15:00:07.079560,0.77
P0046,2025-05-14 15:00:07.079571,0.24
P0046,2025-06-14 15:00:07.079583,0.84
P0046,2025-06-21 15:00:07.079595,0.44
P0046,2025-05-26 15:00:07.079609,0.32
P0047,2025-06-29 15:00:07.079621,0.89
P0047,2025-07-03 15:00:07.079643,0.76
P0047,2025-06-19 15:00:07.079665,0.53
P0047,2025-07-10 15:00:07.079678,0.63
P0047,2025-06-21 15:00:07.079692,0.72
P0047,2025-06-17 15:00:07.079712,0.88
P0047,2025-06-21 15:00:07.079738,0.87
P0047,2025-06-12 15:00:07.079750,0.28
P0047,2025-07-08 15:00:07.079761,0.29
P0047,2025-05-26 15:00:07.079773,0.5
P0047,2025-06-14 15:00:07.079784,0.23
P0047,2025-06-13 15:00:07.079799,0.47
P0047,2025-06-15 15:00:07.079822,0.85
P0047,2025-06-26 15:00:07.079839,0.64
P0047,2025-05-19 15:00:07.079852,0.72
P0047,2025-07-04 15:00:07.079875,0.89
P0047,2025-06-12 15:00:07.079895,0.19
P0047,2025-06-10 15:00:07.079914,0.55
P0047,2025-06-25 15:00:07.079926,0.36
P0047,2025-06-15 15:00:07.079946,0.54
P0047,2025-06-12 15:00:07.079965,0.33
P0047,2025-06-13 15:00:07.079977,0.56
P0047,2025-05-12 15:00:07.079989,0.98
P0047,2025-06-22 15:00:07.080000,0.44
P0047,2025-05-18 15:00:07.080012,0.99
P0047,2025-07-04 15:00:07.080027,0.12
P0047,2025-06-25 15:00:07.080039,0.42
P0047,2025-05-23 15:00:07.080051,0.18
P0047,2025-07-08 15:00:07.080063,0.56
P0047,2025-07-02 15:00:07.080075,0.48
P0048,2025-05-22 15:00:07.080087,0.89
P0048,2025-06-04 15:00:07.080100,0.38
P0048,2025-06-26 15:00:07.080112,0.38
P0048,2025-05-26 15:00:07.080128,0.91
P0048,2025-06-23 15:00:07.080140,0.94
P0048,2025-07-11 15:00:07.080152,0.31
P0048,2025-05-25 15:00:07.080163,0.56
P0048,2025-05-19 15:00:07.080176,0.6
P0048,2025-06-01 15:00:07.080187,0.85
P0048,2025-06-30 15:00:07.080199,0.85
P0048,2025-07-02 15:00:07.080211,0.62
P0048,2025-06-10 15:00:07.080222,0.37
P0048,2025-06-10 15:00:07.080237,0.53
P0048,2025-05-16 15:00:07.080266,0.97
P0048,2025-05-12 15:00:07.080279,0.74
P0048,2025-06-06 15:00:07.080290,0.58
P0048,2025-05-31 15:00:07.080302,0.93
P0048,2025-06-03 15:00:07.080314,0.82
P0048,2025-05-16 15:00:07.080328,0.1
P0048,2025-06-03 15:00:07.080350,0.61
P0048,2025-06-03 15:00:07.080369,0.41
P0048,2025-06-03 15:00:07.080394,0.58
P0048,2025-06-01 15:00:07.080406,0.15
P0048,2025-06-17 15:00:07.080418,0.69
P0048,2025-06-13 15:00:07.080431,0.2
P0048,2025-05-15 15:00:07.080448,0.84
P0048,2025-07-07 15:00:07.080460,0.41
P0048,2025-05-25 15:00:07.080472,0.28
P0048,2025-06-19 15:00:07.080484,0.19
P0048,2025-06-07 15:00:07.080496,0.56
P0049,2025-06-14 15:00:07.080508,0.25
P0049,2025-05-12 15:00:07.080520,0.9
P0049,2025-06-13 15:00:07.080531,0.85
P0049,2025-06-29 15:00:07.080544,0.55
P0049,2025-05-16 15:00:07.080556,0.52
P0049,2025-06-29 15:00:07.080569,0.57
P0049,2025-06-23 15:00:07.080588,0.4
P0049,2025-06-24 15:00:07.080604,0.23
P0049,2025-07-10 15:00:07.080616,0.8
P0049,2025-06-25 15:00:07.080628,0.43
P0049,2025-05-28 15:00:07.080640,0.98
P0049,2025-07-08 15:00:07.080652,0.74
P0049,2025-06-15 15:00:07.080663,0.88
P0049,2025-06-18 15:00:07.080675,0.41
P0049,2025-05-22 15:00:07.080687,0.52
P0049,2025-05-20 15:00:07.080698,0.16
P0049,2025-06-20 15:00:07.080715,0.55
P0049,2025-06-13 15:00:07.080736,0.36
P0049,2025-07-10 15:00:07.080759,0.12
P0049,2025-06-30 15:00:07.080774,0.8
P0049,2025-06-24 15:00:07.080795,0.52
P0049,2025-07-06 15:00:07.080816,0.8
P0049,2025-07-11 15:00:07.080827,0.96
P0049,2025-06-26 15:00:07.080839,0.2
P0049,2025-05-19 15:00:07.080851,0.25
P0049,2025-06-01 15:00:07.080863,0.24
P0049,2025-06-15 15:00:07.080882,0.69
P0049,2025-05-15 15:00:07.080903,0.63
P0049,2025-05-13 15:00:07.080918,0.77
P0049,2025-05-24 15:00:07.080937,0.65
P0050,2025-06-26 15:00:07.080959,0.59
P0050,2025-06-19 15:00:07.080976,0.37
P0050,2025-06-13 15:00:07.080988,0.48
P0050,2025-06-24 15:00:07.081000,0.11
P0050,2025-07-03 15:00:07.081015,0.12
P0050,2025-05-25 15:00:07.081038,0.85
P0050,2025-06-14 15:00:07.081050,0.38
P0050,2025-06-03 15:00:07.081062,0.44
P0050,2025-07-06 15:00:07.081074,0.25
P0050,2025-06-20 15:00:07.081085,0.9
P0050,2025-06-15 15:00:07.081097,0.43
P0050,2025-06-30 15:00:07.081109,0.31
P0050,2025-07-04 15:00:07.081120,0.96
P0050,2025-07-09 15:00:07.081132,0.99
P0050,2025-05-21 15:00:07.081144,0.61
P0050,2025-05-13 15:00:07.081155,0.84
P0050,2025-06-10 15:00:07.081167,0.92
P0050,2025-05-22 15:00:07.081179,0.99
P0050,2025-05-16 15:00:07.081191,0.48
P0050,2025-06-04 15:00:07.081203,0.56
P0050,2025-06-21 15:00:07.081215,0.16
P0050,2025-05-25 15:00:07.081232,0.46
P0050,2025-05-29 15:00:07.081244,0.64
P0050,2025-06-17 15:00:07.081256,0.26
P0050,2025-05-12 15:00:07.081268,0.61
P0050,2025-05-24 15:00:07.081279,0.75
P0050,2025-06-19 15:00:07.081291,0.35
P0050,2025-06-20 15:00:07.081306,0.33
P0050,2025-07-06 15:00:07.081343,0.12
P0050,2025-05-18 15:00:07.081361,0.56
P0051,2025-06-13 15:00:07.081374,0.64
P0051,2025-05-31 15:00:07.081386,0.94
P0051,2025-06-29 15:00:07.081398,0.85
P0051,2025-06-30 15:00:07.081417,0.11
P0051,2025-06-23 15:00:07.081437,0.5
P0051,2025-06-21 15:00:07.081453,0.52
P0051,2025-05-25 15:00:07.081464,0.27
P0051,2025-05-30 15:00:07.081478,0.33
P0051,2025-07-07 15:00:07.081490,0.37
P0051,2025-05-28 15:00:07.081501,0.36
P0051,2025-06-25 15:00:07.081513,0.37
P0051,2025-06-22 15:00:07.081524,0.88
P0051,2025-06-01 15:00:07.081536,0.46
P0051,2025-05-19 15:00:07.081548,0.48
P0051,2025-05-22 15:00:07.081560,0.66
P0051,2025-06-23 15:00:07.081571,0.82
P0051,2025-06-27 15:00:07.081583,0.43
P0051,2025-05-26 15:00:07.081595,0.72
P0051,2025-05-12 15:00:07.081608,0.28
P0051,2025-05-27 15:00:07.081620,0.4
P0051,2025-06-04 15:00:07.081633,0.67
P0051,2025-06-30 15:00:07.081647,0.91
P0051,2025-06-27 15:00:07.081668,0.17
P0051,2025-06-18 15:00:07.081685,0.71
P0051,2025-06-26 15:00:07.081697,0.72
P0051,2025-06-14 15:00:07.081710,0.88
P0051,2025-05-12 15:00:07.081721,0.61
P0051,2025-05-20 15:00:07.081733,0.22
P0051,2025-06-17 15:00:07.081745,0.28
P0051,2025-06-23 15:00:07.081757,0.78
P0052,2025-06-13 15:00:07.081769,0.31
P0052,2025-07-01 15:00:07.081781,0.94
P0052,2025-05-12 15:00:07.081800,0.55
P0052,2025-05-20 15:00:07.081820,0.48
P0052,2025-06-16 15:00:07.081839,0.32
P0052,2025-06-17 15:00:07.081857,0.2
P0052,2025-05-29 15:00:07.081878,0.53
P0052,2025-05-12 15:00:07.081897,0.23
P0052,2025-06-19 15:00:07.081909,0.4
P0052,2025-06-03 15:00:07.081923,0.26
P0052,2025-06-24 15:00:07.081935,0.62
P0052,2025-07-09 15:00:07.081947,0.55
P0052,2025-06-13 15:00:07.081958,0.6
P0052,2025-05-17 15:00:07.081970,0.31
P0052,2025-05-17 15:00:07.081991,0.3
P0052,2025-07-08 15:00:07.082011,1.0
P0052,2025-05-25 15:00:07.082030,0.65
P0052,2025-06-11 15:00:07.082050,0.32
P0052,2025-07-05 15:00:07.082062,0.24
P0052,2025-06-08 15:00:07.082074,0.65
P0052,2025-05-20 15:00:07.082094,0.37
P0052,2025-05-15 15:00:07.082117,0.89
P0052,2025-07-04 15:00:07.082138,0.52
P0052,2025-06-22 15:00:07.082150,0.22
P0052,2025-05-14 15:00:07.082162,0.27
P0052,2025-05-25 15:00:07.082179,0.45
P0052,2025-05-17 15:00:07.082191,0.28
P0052,2025-06-20 15:00:07.082203,0.25
P0052,2025-05-13 15:00:07.082215,0.52
P0052,2025-06-07 15:00:07.082227,0.72
P0053,2025-06-26 15:00:07.082239,0.99
P0053,2025-06-17 15:00:07.082251,0.28
P0053,2025-05-29 15:00:07.082263,0.29
P0053,2025-07-09 15:00:07.082278,0.43
P0053,2025-05-26 15:00:07.082290,0.84
P0053,2025-05-27 15:00:07.082302,0.79
P0053,2025-06-17 15:00:07.082314,0.15
P0053,2025-07-05 15:00:07.082325,0.68
P0053,2025-06-16 15:00:07.082337,0.55
P0053,2025-05-30 15:00:07.082349,0.51
P0053,2025-05-16 15:00:07.082361,0.41
P0053,2025-05-25 15:00:07.082374,0.51
P0053,2025-05-26 15:00:07.082386,0.28
P0053,2025-05-30 15:00:07.082398,0.28
P0053,2025-06-13 15:00:07.082411,0.94
P0053,2025-05-17 15:00:07.082422,0.29
P0053,2025-06-25 15:00:07.082442,0.81
P0053,2025-06-22 15:00:07.082462,0.88
P0053,2025-06-12 15:00:07.082720,0.94
P0053,2025-05-26 15:00:07.082752,0.93
P0053,2025-05-28 15:00:07.082776,0.14
P0053,2025-07-02 15:00:07.082799,0.48
P0053,2025-06-30 15:00:07.082821,0.69
P0053,2025-07-05 15:00:07.082857,0.12
P0053,2025-05-30 15:00:07.082888,0.16
P0053,2025-06-22 15:00:07.082912,0.18
P0053,2025-05-25 15:00:07.082934,0.48
P0053,2025-06-18 15:00:07.082962,0.29
P0053,2025-06-29 15:00:07.082984,0.6
P0053,2025-07-03 15:00:07.083005,0.7
P0054,2025-05-15 15:00:07.083030,0.12
P0054,2025-06-05 15:00:07.083051,0.79
P0054,2025-06-29 15:00:07.083072,0.9
P0054,2025-06-11 15:00:07.083093,0.8
P0054,2025-06-06 15:00:07.083115,0.88
P0054,2025-05-13 15:00:07.083150,0.18
P0054,2025-06-28 15:00:07.083174,0.11
P0054,2025-06-26 15:00:07.083197,0.65
P0054,2025-06-02 15:00:07.083219,0.53
P0054,2025-06-29 15:00:07.083240,0.68
P0054,2025-06-22 15:00:07.083261,0.18
P0054,2025-05-14 15:00:07.083283,0.53
P0054,2025-07-10 15:00:07.083318,0.13
P0054,2025-05-16 15:00:07.083343,0.36
P0054,2025-07-11 15:00:07.083489,0.25
P0054,2025-07-07 15:00:07.083516,0.94
P0054,2025-06-21 15:00:07.083537,0.34
P0054,2025-05-24 15:00:07.083559,1.0
P0054,2025-05-16 15:00:07.083580,0.23
P0054,2025-05-18 15:00:07.083602,0.79
P0054,2025-06-29 15:00:07.083623,0.23
P0054,2025-07-01 15:00:07.083645,0.98
P0054,2025-06-01 15:00:07.083666,0.81
P0054,2025-05-13 15:00:07.083687,0.28
P0054,2025-06-30 15:00:07.083709,0.26
P0054,2025-05-31 15:00:07.083730,0.8
P0054,2025-06-22 15:00:07.083751,0.76
P0054,2025-05-29 15:00:07.083773,0.39
P0054,2025-05-23 15:00:07.083794,0.73
P0054,2025-07-03 15:00:07.083825,0.15
P0055,2025-05-31 15:00:07.083848,0.3
P0055,2025-06-25 15:00:07.083870,0.4
P0055,2025-05-22 15:00:07.083892,0.3
P0055,2025-06-29 15:00:07.083913,0.15
P0055,2025-06-29 15:00:07.083935,0.6
P0055,2025-05-19 15:00:07.083956,0.42
P0055,2025-06-27 15:00:07.083977,0.94
P0055,2025-06-24 15:00:07.084003,0.49
P0055,2025-05-29 15:00:07.084025,0.25
P0055,2025-06-01 15:00:07.084047,0.16
P0055,2025-05-19 15:00:07.084068,0.57
P0055,2025-05-20 15:00:07.084090,0.85
P0055,2025-06-25 15:00:07.084112,0.34
P0055,2025-06-20 15:00:07.084134,0.79
P0055,2025-06-29 15:00:07.084159,0.29
P0055,2025-05-26 15:00:07.084183,0.83
P0055,2025-05-13 15:00:07.084205,0.57
P0055,2025-06-04 15:00:07.084231,0.5
P0055,2025-06-20 15:00:07.084257,0.31
P0055,2025-05-29 15:00:07.084279,0.69
P0055,2025-05-23 15:00:07.084301,0.64
P0055,2025-06-28 15:00:07.084322,0.26
P0055,2025-06-25 15:00:07.084344,0.24
P0055,2025-05-29 15:00:07.084365,0.36
P0055,2025-06-04 15:00:07.084387,0.28
P0055,2025-05-13 15:00:07.084409,0.39
P0055,2025-05-22 15:00:07.084431,0.56
P0055,2025-06-03 15:00:07.084453,0.63
P0055,2025-06-09 15:00:07.084477,0.63
P0055,2025-05-31 15:00:07.084499,0.34
P0056,2025-05-20 15:00:07.084522,0.43
P0056,2025-07-07 15:00:07.084549,0.4
P0056,2025-05-19 15:00:07.084571,0.27
P0056,2025-05-25 15:00:07.084592,0.6
P0056,2025-05-28 15:00:07.084613,0.12
P0056,2025-07-07 15:00:07.084635,0.23
P0056,2025-06-06 15:00:07.084657,0.44
P0056,2025-06-28 15:00:07.084679,0.17
P0056,2025-06-05 15:00:07.084701,0.75
P0056,2025-06-05 15:00:07.084723,0.97
P0056,2025-07-05 15:00:07.084745,0.99
P0056,2025-06-18 15:00:07.084767,0.7
P0056,2025-06-15 15:00:07.084789,0.2
P0056,2025-05-15 15:00:07.084810,0.66
P0056,2025-06-22 15:00:07.084832,0.67
P0056,2025-06-06 15:00:07.084854,0.98
P0056,2025-06-18 15:00:07.084876,0.65
P0056,2025-06-07 15:00:07.084900,0.58
P0056,2025-06-22 15:00:07.084922,0.51
P0056,2025-07-11 15:00:07.084948,0.54
P0056,2025-06-08 15:00:07.084970,0.54
P0056,2025-06-03 15:00:07.084991,0.11
P0056,2025-06-25 15:00:07.085013,0.34
P0056,2025-06-07 15:00:07.085035,0.93
P0056,2025-06-25 15:00:07.085056,0.66
P0056,2025-06-03 15:00:07.085077,0.53
P0056,2025-06-23 15:00:07.085099,0.12
P0056,2025-06-15 15:00:07.085121,0.31
P0056,2025-05-16 15:00:07.085143,0.92
P0056,2025-05-17 15:00:07.085165,0.39
P0057,2025-07-07 15:00:07.085187,0.15
P0057,2025-07-10 15:00:07.085209,0.51
P0057,2025-05-26 15:00:07.085231,0.26
P0057,2025-05-30 15:00:07.085258,0.23
P0057,2025-05-24 15:00:07.085279,0.55
P0057,2025-07-08 15:00:07.085300,0.12
P0057,2025-06-06 15:00:07.085321,0.37
P0057,2025-05-25 15:00:07.085343,0.96
P0057,2025-06-26 15:00:07.085364,0.53
P0057,2025-06-15 15:00:07.085386,0.29
P0057,2025-05-20 15:00:07.085408,0.42
P0057,2025-06-15 15:00:07.085433,0.15
P0057,2025-05-26 15:00:07.085456,0.3
P0057,2025-06-17 15:00:07.085478,0.91
P0057,2025-06-17 15:00:07.085499,0.3
P0057,2025-06-03 15:00:07.085520,0.71
P0057,2025-06-12 15:00:07.085542,0.27
P0057,2025-06-16 15:00:07.085563,0.65
P0057,2025-05-23 15:00:07.085584,0.18
P0057,2025-06-25 15:00:07.085608,0.31
P0057,2025-06-10 15:00:07.085629,0.35
P0057,2025-05-28 15:00:07.085652,0.97
P0057,2025-05-26 15:00:07.085674,0.67
P0057,2025-06-04 15:00:07.085696,0.99
P0057,2025-06-01 15:00:07.085718,0.47
P0057,2025-06-30 15:00:07.085741,0.85
P0057,2025-05-25 15:00:07.085761,0.22
P0057,2025-07-03 15:00:07.085783,0.54
P0057,2025-06-15 15:00:07.085804,0.99
P0057,2025-06-02 15:00:07.085827,0.75
P0058,2025-06-04 15:00:07.085849,0.13
P0058,2025-05-14 15:00:07.085871,0.16
P0058,2025-07-08 15:00:07.085942,0.97
P0058,2025-05-27 15:00:07.085966,0.12
P0058,2025-07-05 15:00:07.085988,0.34
P0058,2025-07-07 15:00:07.086016,0.1
P0058,2025-06-05 15:00:07.086037,0.93
P0058,2025-05-28 15:00:07.086065,0.67
P0058,2025-05-31 15:00:07.086087,0.19
P0058,2025-05-15 15:00:07.086108,0.93
P0058,2025-06-17 15:00:07.086129,0.29
P0058,2025-07-10 15:00:07.086150,0.73
P0058,2025-07-06 15:00:07.086172,0.97
P0058,2025-05-28 15:00:07.086194,0.77
P0058,2025-06-24 15:00:07.086215,0.6
P0058,2025-05-12 15:00:07.086236,0.28
P0058,2025-05-13 15:00:07.086258,0.1
P0058,2025-06-17 15:00:07.086279,0.25
P0058,2025-06-19 15:00:07.086300,0.37
P0058,2025-06-25 15:00:07.086322,0.61
P0058,2025-06-20 15:00:07.086344,0.83
P0058,2025-06-28 15:00:07.086370,0.89
P0058,2025-06-16 15:00:07.086391,0.92
P0058,2025-05-29 15:00:07.086413,0.65
P0058,2025-06-16 15:00:07.086436,0.38
P0058,2025-06-04 15:00:07.086459,0.6
P0058,2025-06-15 15:00:07.086480,0.88
P0058,2025-05-28 15:00:07.086502,0.4
P0058,2025-05-31 15:00:07.086524,0.86
P0058,2025-06-30 15:00:07.086546,0.57
P0059,2025-07-03 15:00:07.086568,0.41
P0059,2025-07-02 15:00:07.086591,0.86
P0059,2025-06-17 15:00:07.086612,0.42
P0059,2025-06-29 15:00:07.086634,0.9
P0059,2025-07-08 15:00:07.086655,0.64
P0059,2025-06-20 15:00:07.086676,0.41
